job_id,created_by,order_id,recurring_id,recurring_count,partner_order_id,team_id,vertical,merchant_id,geofence,tags,auto_assignment,dispatcher_id,job_hash,has_pickup,has_delivery,is_routed,pickup_delivery_relationship,job_description,job_pickup_datetime,job_delivery_datetime,job_pickup_latitude,job_pickup_longitude,job_latitude,job_longitude,creation_datetime,fleet_id,first_fleet_id,user_id,fleet_rating,customer_comment,is_customer_rated,customer_id,arrived_datetime,started_datetime,completed_datetime,acknowledged_datetime,job_status,is_active,job_type,completed_by_admin,open_tracking_link,timezone,job_time,job_date,job_time_utc,job_date_utc,total_distance_travelled,form_id,customer_rating,driver_comment,remarks,barcode,ride_type,matched_pickup_delivery_relationship,is_return_task,insurance_amount,upto_limit,is_package_insured,old_pickup_address,old_pickup_lattitude,old_pickup_longitude,total_amount,payment_method,is_last_delivery,subtotal_amount,total_insurance_amount,total_discount,total_amount_for_all_tasks,total_no_of_tasks,incident_marked_at,incident_marked_at_latitude,incident_marked_at_longitude,is_schedule_task,unique_order_id,service_charge_amount,admin_amount,is_pickup_completed_before,benefit_type,promo_value,old_payment_method,is_job_edited,amount_for_first_task,delivery_completed_by,is_cod_job,cash_handling_charges,cash_handling_percentage,parcel_amount,kwister_cash_handling_charge,delivery_charge_by_buyer,delivery_charge,outstanding_amount,net_processed_amount,surge_cost,surge_type,task_history_image,order_payable_amount,pricing_amount,actual_order_payable_amount,cancellation_reason,cancellation_charges,is_refund_enable,refund_amount,vehicle_id,delivery_instruction,loaders_amount,delivery_images,is_paid,loaders_count,sareaId,cashback,card_type,reason_type
134994,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,252627a96a6aeed00c88d206d4a23c13,1,1,0,13499416155470453987084,,"2021-03-12 12:15:00","0000-00-00 00:00:00",6.526337,3.3668252,6.526337,3.3668252,"2021-03-12 11:04:05",1807,1807,1,0,NULL,0,NULL,"2021-03-12 11:18:25","2021-03-12 11:04:23","2021-03-12 11:21:39","2021-03-12 11:04:11",2,1,0,0,0,-60,"2021-03-12 12:15:00",2021-03-12,"2021-03-12 11:15:00",2021-03-12,5113,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1500.00,262144,0,1465.700,0.000,0.000,1500.00,1,NULL,NULL,NULL,0,134994CK275,0.00,300.00,1,NULL,NULL,NULL,0,1465.70,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1500.00,750.00,1500.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134995,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,316b4a2d69a907c3d28417609de11e90,1,1,0,13499416155470453987084,,"0000-00-00 00:00:00","2021-03-12 12:40:00",6.593837199999999,3.338388299999999,6.593837199999999,3.338388299999999,"2021-03-12 11:04:05",1807,1807,1,0,NULL,0,NULL,"2021-03-12 11:51:58","2021-03-12 11:27:38","2021-03-12 11:54:24","2021-03-12 11:04:11",2,1,1,0,0,-60,"2021-03-12 12:40:00",2021-03-12,"2021-03-12 11:40:00",2021-03-12,8826,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1500.00,262144,1,1465.700,0.000,0.000,1500.00,1,NULL,NULL,NULL,0,134994CK275,0.00,300.00,1,NULL,NULL,NULL,0,1465.70,1807,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.526337,3.3668252&markers=color:red%7C6.593837199999999,3.338388299999999",1500.00,750.00,1500.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134996,4,4829,0,0,NULL,1,0,0,0,NULL,2,NULL,185eeb09f366c15fd9adaff088e25c9d,1,1,0,13499616155472027674519,,"2021-03-12 12:18:00","0000-00-00 00:00:00",6.526337,3.3668252,6.526337,3.3668252,"2021-03-12 11:06:42",1779,1779,1,0,NULL,0,NULL,"2021-03-12 11:35:21","2021-03-12 11:15:36","0000-00-00 00:00:00","2021-03-12 11:13:43",4,1,0,0,0,-60,"2021-03-12 12:18:00",2021-03-12,"2021-03-12 11:18:00",2021-03-12,4450,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1200.00,8,0,1144.600,0.000,0.000,1200.00,1,NULL,NULL,NULL,0,134996CK276,0.00,0.00,0,NULL,NULL,NULL,0,1144.60,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1200.00,0.00,1200.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134997,4,4829,0,0,NULL,1,0,0,0,NULL,2,NULL,8d3130b122828a9db92f54be7237e8c7,1,1,0,13499616155472027674519,,"0000-00-00 00:00:00","2021-03-12 12:35:00",6.4938443,3.3842232,6.4938443,3.3842232,"2021-03-12 11:06:42",1779,1779,1,0,NULL,0,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2021-03-12 11:13:43",7,1,1,0,0,-60,"2021-03-12 12:35:00",2021-03-12,"2021-03-12 11:35:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1200.00,8,0,1144.600,0.000,0.000,1200.00,1,NULL,NULL,NULL,0,134996CK276,0.00,0.00,0,NULL,NULL,NULL,0,1144.60,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1200.00,0.00,1200.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134998,3,2276,0,0,NULL,1,0,0,0,NULL,1,NULL,4724551c0f436d8805fbc45be374bca0,1,1,0,13499816155472650123073,NULL,"2021-03-12 12:13:00","0000-00-00 00:00:00",6.590047099999999,3.361100899999999,6.590047099999999,3.361100899999999,"2021-03-12 11:07:45",1798,1798,1,0,NULL,0,NULL,"2021-03-12 12:17:18","2021-03-12 11:14:18","2021-03-12 12:18:33","2021-03-12 11:09:59",2,1,0,0,1,-60,"2021-03-12 12:13:00",2021-03-12,"2021-03-12 11:13:00",2021-03-12,17612,2,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1368.50,524288,0,0.000,0.000,0.000,0.00,1,NULL,NULL,NULL,0,134998CK277,0.00,0.00,1,NULL,NULL,NULL,0,0.00,NULL,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,0.00,0.00,0.00,NULL,0.00,0,0.00,1,,0.00,,0,0,1,0.00,0,0
134999,3,2276,0,0,NULL,1,0,0,0,NULL,1,NULL,0b691a18171553d608aa5404207aef09,1,1,0,13499816155472650123073,NULL,"0000-00-00 00:00:00","2021-03-12 12:36:00",6.6190786,3.378680799999999,6.6190786,3.378680799999999,"2021-03-12 11:07:45",1798,2174,1,0,NULL,0,NULL,"0000-00-00 00:00:00","2021-03-12 12:18:39","0000-00-00 00:00:00","2021-03-12 11:09:59",1,1,1,0,0,-60,"2021-03-12 12:36:00",2021-03-12,"2021-03-12 11:36:00",2021-03-12,0,2,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1368.50,524288,0,0.000,0.000,0.000,0.00,1,NULL,NULL,NULL,0,134998CK277,0.00,0.00,1,NULL,NULL,NULL,0,0.00,NULL,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,0.00,0.00,0.00,NULL,0.00,0,0.00,1,,0.00,,0,0,1,0.00,0,0
135000,4,14293,0,0,NULL,1,0,0,0,NULL,1,NULL,9600872554230c7c865bd42b260f1df3,1,1,0,13500016155474395132753,,"2021-03-12 12:22:00","0000-00-00 00:00:00",6.5101871131513915,3.354189544916153,6.5101871131513915,3.354189544916153,"2021-03-12 11:10:39",1935,1935,1,0,NULL,0,NULL,"2021-03-12 12:00:39","2021-03-12 11:19:30","2021-03-12 12:00:41","2021-03-12 11:12:21",2,1,0,0,0,-60,"2021-03-12 12:22:00",2021-03-12,"2021-03-12 11:22:00",2021-03-12,8990,1,3.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1500.00,32,0,1638.100,0.000,0.000,1500.00,1,NULL,NULL,NULL,0,135000CK278,0.00,0.00,1,NULL,NULL,NULL,0,1638.10,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1700.00,0.00,1700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,150.00,1,0
135001,4,14293,0,0,NULL,1,0,0,0,NULL,1,NULL,4612564d8fd5b06f2d2515a61553cb4c,1,1,0,13500016155474395132753,,"0000-00-00 00:00:00","2021-03-12 12:54:00",6.474414376011869,3.305293545126915,6.474414376011869,3.305293545126915,"2021-03-12 11:10:39",1935,1935,1,0,NULL,0,NULL,"0000-00-00 00:00:00","2021-03-12 12:01:39","0000-00-00 00:00:00","2021-03-12 11:12:21",1,1,1,0,0,-60,"2021-03-12 12:54:00",2021-03-12,"2021-03-12 11:54:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1500.00,32,0,1638.100,0.000,0.000,1500.00,1,NULL,NULL,NULL,0,135000CK278,0.00,0.00,1,NULL,NULL,NULL,0,1638.10,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1700.00,0.00,1700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,150.00,1,0
135002,4,31914,0,0,NULL,1,0,0,0,NULL,2,NULL,f25edab2262f20f292ad1f4acc73f154,1,1,0,13500216155474470209423,,"2021-03-12 12:22:00","0000-00-00 00:00:00",6.477235599999999,3.3046677,6.477235599999999,3.3046677,"2021-03-12 11:10:47",1041,1041,1,0,NULL,0,NULL,"2021-03-12 11:49:58","2021-03-12 11:23:59","2021-03-12 11:51:15","2021-03-12 11:23:49",2,1,0,0,0,-60,"2021-03-12 12:22:00",2021-03-12,"2021-03-12 11:22:00",2021-03-12,1582,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,3100.00,8,0,3014.400,0.000,0.000,3100.00,1,NULL,NULL,NULL,0,135002CK279,0.00,0.00,1,NULL,NULL,NULL,0,3014.40,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,3100.00,0.00,3100.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135003,4,31914,0,0,NULL,1,0,0,0,NULL,2,NULL,721f1796f0fc5a5508980c772d046346,1,1,0,13500216155474470209423,,"0000-00-00 00:00:00","2021-03-12 13:30:00",6.4397268,3.5410243,6.4397268,3.5410243,"2021-03-12 11:10:47",1041,1041,1,0,NULL,0,NULL,"2021-03-12 11:51:29","2021-03-12 11:51:26","0000-00-00 00:00:00","2021-03-12 11:23:49",4,1,1,0,0,-60,"2021-03-12 13:30:00",2021-03-12,"2021-03-12 12:30:00",2021-03-12,0,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,3100.00,8,0,3014.400,0.000,0.000,3100.00,1,NULL,NULL,NULL,0,135002CK279,0.00,0.00,1,NULL,NULL,NULL,0,3014.40,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,3100.00,0.00,3100.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135004,4,4829,0,0,NULL,1,0,0,0,NULL,2,NULL,bb5e4f1c96221b1435f76f776531fc2d,1,1,0,13500416155475204020887,,"2021-03-12 12:23:00","0000-00-00 00:00:00",6.526337,3.3668252,6.526337,3.3668252,"2021-03-12 11:12:00",1935,1935,1,0,NULL,0,NULL,"2021-03-12 11:37:43","2021-03-12 11:25:09","2021-03-12 11:42:12","2021-03-12 11:25:01",2,1,0,0,0,-60,"2021-03-12 12:23:00",2021-03-12,"2021-03-12 11:23:00",2021-03-12,4564,1,4.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1800.00,8,0,1797.700,0.000,0.000,1800.00,1,NULL,NULL,NULL,0,135004CK280,0.00,0.00,1,NULL,NULL,NULL,0,1797.70,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1800.00,0.00,1800.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135005,4,4829,0,0,NULL,1,0,0,0,NULL,2,NULL,a355ddb78a00525eb15ae9d1d7f7dda9,1,1,0,13500416155475204020887,,"0000-00-00 00:00:00","2021-03-12 12:55:00",6.515762899999999,3.3086505,6.515762899999999,3.3086505,"2021-03-12 11:12:00",1935,1935,1,0,NULL,0,NULL,"0000-00-00 00:00:00","2021-03-12 12:01:52","0000-00-00 00:00:00","2021-03-12 11:25:01",1,1,1,0,0,-60,"2021-03-12 12:55:00",2021-03-12,"2021-03-12 11:55:00",2021-03-12,0,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1800.00,8,0,1797.700,0.000,0.000,1800.00,1,NULL,NULL,NULL,0,135004CK280,0.00,0.00,1,NULL,NULL,NULL,0,1797.70,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1800.00,0.00,1800.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135006,4,14731,0,0,NULL,1,0,0,0,,1,NULL,245710f98dbbc70c406b135a0e0d252f,1,1,0,13500616155475746875717,,"2021-03-12 12:24:00","0000-00-00 00:00:00",6.435327300000001,3.4587492,6.435327300000001,3.4587492,"2021-03-12 11:12:54",2281,2281,1,0,NULL,0,18355,"0000-00-00 00:00:00","2021-03-12 11:43:25","0000-00-00 00:00:00","2021-03-12 11:29:36",1,1,0,0,0,-60,"2021-03-12 12:24:00",2021-03-12,"2021-03-12 11:24:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,3100.00,8,0,3002.900,0.000,0.000,3100.00,1,NULL,NULL,NULL,0,135006CK281,0.00,0.00,0,NULL,NULL,NULL,0,3002.90,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,3100.00,0.00,3100.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135007,4,14731,0,0,NULL,1,0,0,0,NULL,1,NULL,5c2da18b32e7402fa98248494e3b4a2e,1,1,0,13500616155475746875717,,"0000-00-00 00:00:00","2021-03-12 13:24:00",6.6044546,3.2940248,6.6044546,3.2940248,"2021-03-12 11:12:54",2281,2281,1,0,NULL,0,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2021-03-12 11:29:36",7,1,1,0,0,-60,"2021-03-12 13:24:00",2021-03-12,"2021-03-12 12:24:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,3100.00,8,0,3002.900,0.000,0.000,3100.00,1,NULL,NULL,NULL,0,135006CK281,0.00,0.00,0,NULL,NULL,NULL,0,3002.90,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,3100.00,0.00,3100.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135008,4,4829,0,0,NULL,1,0,0,0,NULL,2,NULL,4a451eb258a7e86d0e81e2a9361b5ac4,1,1,0,13500816155477209657677,,"2021-03-12 12:27:00","0000-00-00 00:00:00",6.526337,3.3668252,6.526337,3.3668252,"2021-03-12 11:15:20",1637,1637,1,0,NULL,0,NULL,"2021-03-12 11:47:02","2021-03-12 11:21:04","2021-03-12 11:48:06","2021-03-12 11:17:27",2,1,0,0,0,-60,"2021-03-12 12:27:00",2021-03-12,"2021-03-12 11:27:00",2021-03-12,4279,1,4.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2500.00,8,0,2463.600,0.000,0.000,2500.00,1,NULL,NULL,NULL,0,135008CK282,0.00,0.00,1,NULL,NULL,NULL,0,2463.60,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2500.00,0.00,2500.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135009,4,4829,0,0,NULL,1,0,0,0,NULL,2,NULL,3b6557016e4ae1d1c92b1a13a9864db0,1,1,0,13500816155477209657677,,"0000-00-00 00:00:00","2021-03-12 13:17:00",6.442030999999999,3.5134352,6.442030999999999,3.5134352,"2021-03-12 11:15:21",1637,1772,1,0,NULL,0,NULL,"0000-00-00 00:00:00","2021-03-12 11:49:25","0000-00-00 00:00:00","2021-03-12 11:17:27",1,1,1,0,0,-60,"2021-03-12 13:17:00",2021-03-12,"2021-03-12 12:17:00",2021-03-12,0,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2500.00,8,0,2463.600,0.000,0.000,2500.00,1,NULL,NULL,NULL,0,135008CK282,0.00,0.00,1,NULL,NULL,NULL,0,2463.60,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2500.00,0.00,2500.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135010,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,9773a5705fae38824ba4e714d7ad735c,1,1,0,13501016155479012667645,,"2021-03-12 12:30:00","0000-00-00 00:00:00",6.526337,3.3668252,6.526337,3.3668252,"2021-03-12 11:18:21",NULL,1772,1,0,NULL,0,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2021-03-12 11:19:21",6,1,0,0,0,-60,"2021-03-12 12:30:00",2021-03-12,"2021-03-12 11:30:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2700.00,262144,0,2606.400,0.000,0.000,2700.00,1,NULL,NULL,NULL,0,135010CK283,0.00,0.00,0,NULL,NULL,NULL,0,2606.40,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2700.00,0.00,2700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135011,4,4829,0,0,NULL,1,0,0,0,NULL,1,NULL,5bfaa8fea13506c57670b003522db9e9,1,1,0,13501016155479012667645,,"0000-00-00 00:00:00","2021-03-12 13:27:00",6.6159145,3.5199962,6.6159145,3.5199962,"2021-03-12 11:18:21",NULL,1772,1,0,NULL,0,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2021-03-12 11:19:21",6,1,1,0,0,-60,"2021-03-12 13:27:00",2021-03-12,"2021-03-12 12:27:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2700.00,262144,0,2606.400,0.000,0.000,2700.00,1,NULL,NULL,NULL,0,135010CK283,0.00,0.00,0,NULL,NULL,NULL,0,2606.40,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2700.00,0.00,2700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135012,3,2276,0,0,NULL,1,0,0,0,NULL,2,NULL,964b2ca6479df6057074b09f13771129,1,1,0,13501216155481928200433,NULL,"2021-03-12 12:29:00","0000-00-00 00:00:00",6.4296973,3.4234773,6.4296973,3.4234773,"2021-03-12 11:23:12",1447,1447,1,0,NULL,0,NULL,"2021-03-12 11:38:03","2021-03-12 11:31:01","2021-03-12 11:38:15","2021-03-12 11:30:15",2,1,0,0,0,-60,"2021-03-12 12:29:00",2021-03-12,"2021-03-12 11:29:00",2021-03-12,2196,2,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,721.90,524288,0,0.000,0.000,0.000,0.00,1,NULL,NULL,NULL,0,135012CK284,0.00,160.00,1,NULL,NULL,NULL,0,0.00,NULL,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,0.00,360.95,0.00,NULL,0.00,0,0.00,1,,0.00,,0,0,1,0.00,0,0
135013,3,2276,0,0,NULL,1,0,0,0,NULL,2,NULL,0b766681dc1f4aa3b3207faee21779e6,1,1,0,13501216155481928200433,NULL,"0000-00-00 00:00:00","2021-03-12 12:33:00",6.436168599999998,3.4206411,6.436168599999998,3.4206411,"2021-03-12 11:23:13",1447,1447,1,0,NULL,0,NULL,"2021-03-12 11:45:39","2021-03-12 11:40:17","2021-03-12 11:46:10","2021-03-12 11:30:15",2,1,1,0,0,-60,"2021-03-12 12:33:00",2021-03-12,"2021-03-12 11:33:00",2021-03-12,929,2,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,721.90,524288,1,0.000,0.000,0.000,0.00,1,NULL,NULL,NULL,0,135012CK284,0.00,160.00,1,NULL,NULL,NULL,0,0.00,1447,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.4296973,3.4234773&markers=color:red%7C6.436168599999998,3.4206411",0.00,360.95,0.00,NULL,0.00,0,0.00,1,,0.00,,0,0,1,0.00,0,0
135014,4,21955,0,0,NULL,1,0,0,0,NULL,1,NULL,4984b3c6890ecf1178186c4daef9f7b4,1,1,0,13501416155483074104889,,"2021-03-12 12:36:00","0000-00-00 00:00:00",6.434199199999999,3.5212415,6.434199199999999,3.5212415,"2021-03-12 11:25:07",1905,1905,1,0,NULL,0,NULL,"2021-03-12 12:16:51","2021-03-12 11:28:37","2021-03-12 12:19:36","2021-03-12 11:28:27",2,1,0,0,0,-60,"2021-03-12 12:36:00",2021-03-12,"2021-03-12 11:36:00",2021-03-12,11788,1,4.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1500.00,262144,0,1497.500,0.000,0.000,1500.00,1,NULL,NULL,NULL,0,135014CK285,0.00,0.00,1,NULL,NULL,NULL,0,1497.50,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1500.00,0.00,1500.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135015,4,21955,0,0,NULL,1,0,0,0,NULL,1,NULL,071b4fda9a46e32535c97b73972cb6f8,1,1,0,13501416155483074104889,,"0000-00-00 00:00:00","2021-03-12 13:01:00",6.429098199999999,3.4238032,6.429098199999999,3.4238032,"2021-03-12 11:25:07",1905,1905,1,0,NULL,0,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2021-03-12 11:28:27",7,1,1,0,0,-60,"2021-03-12 13:01:00",2021-03-12,"2021-03-12 12:01:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1500.00,262144,0,1497.500,0.000,0.000,1500.00,1,NULL,NULL,NULL,0,135014CK285,0.00,0.00,1,NULL,NULL,NULL,0,1497.50,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1500.00,0.00,1500.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135016,4,37230,0,0,NULL,1,0,0,0,NULL,1,NULL,6f022e446e1f44ab1ff067747704d342,1,1,0,13501616155484980911604,,"2021-03-12 12:33:00","0000-00-00 00:00:00",6.6321905,3.3411059,6.6321905,3.3411059,"2021-03-12 11:28:18",2282,2174,1,0,NULL,0,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2021-03-12 11:28:22",7,1,0,0,0,-60,"2021-03-12 12:33:00",2021-03-12,"2021-03-12 11:33:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2500.00,8,0,2429.300,0.000,0.000,2500.00,1,NULL,NULL,NULL,0,135016CK286,0.00,0.00,0,NULL,NULL,NULL,0,2429.30,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2500.00,0.00,2500.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135017,4,37230,0,0,NULL,1,0,0,0,NULL,1,NULL,39fbe2bb3a91129daa558306696f1759,1,1,0,13501616155484980911604,,"0000-00-00 00:00:00","2021-03-12 13:16:00",6.429516,3.412075,6.429516,3.412075,"2021-03-12 11:28:18",2282,2174,1,0,NULL,0,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2021-03-12 11:28:22",7,1,1,0,0,-60,"2021-03-12 13:16:00",2021-03-12,"2021-03-12 12:16:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2500.00,8,0,2429.300,0.000,0.000,2500.00,1,NULL,NULL,NULL,0,135016CK286,0.00,0.00,0,NULL,NULL,NULL,0,2429.30,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2500.00,0.00,2500.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135018,4,6326,0,0,NULL,1,0,0,0,NULL,1,NULL,61e122b264f02d135839a3bf816d792d,1,1,0,13501816155485203103407,,"2021-03-12 12:39:00","0000-00-00 00:00:00",6.5788647,3.3621908,6.5788647,3.3621908,"2021-03-12 11:28:40",2282,2282,1,0,NULL,0,NULL,"2021-03-12 11:42:52","2021-03-12 11:31:02","2021-03-12 11:47:59","2021-03-12 11:28:55",2,1,0,0,0,-60,"2021-03-12 12:39:00",2021-03-12,"2021-03-12 11:39:00",2021-03-12,4034,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1100.00,8,0,1062.900,0.000,0.000,1100.00,1,NULL,NULL,NULL,0,135018CK287,0.00,220.00,1,NULL,NULL,NULL,0,1062.90,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1100.00,550.00,1100.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
135019,4,6326,0,0,NULL,1,0,0,0,NULL,1,NULL,f3a19406bcad2b2211617aa26223c602,1,1,0,13501816155485203103407,,"0000-00-00 00:00:00","2021-03-12 12:53:00",6.6112856,3.3582179,6.6112856,3.3582179,"2021-03-12 11:28:40",2282,2282,1,0,NULL,0,NULL,"2021-03-12 12:09:18","2021-03-12 11:49:58","2021-03-12 12:11:43","2021-03-12 11:28:55",2,1,1,0,0,-60,"2021-03-12 12:53:00",2021-03-12,"2021-03-12 11:53:00",2021-03-12,7257,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1100.00,8,1,1062.900,0.000,0.000,1100.00,1,NULL,NULL,NULL,0,135018CK287,0.00,220.00,1,NULL,NULL,NULL,0,1062.90,2282,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.5788647,3.3621908&markers=color:red%7C6.6112856,3.3582179",1100.00,550.00,1100.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
